filegroup_id,test_code,test_side,era,working_mode_label,structure_intrusion_score,lower_extremity_score,restraint_kinematics_score,head_neck_chest_score,ri_100,harshness_proxy_z,seat_response_proxy_z
2828,CEN1635,driver,2015-2017,mode_0,-0.03185583930415283,-0.3014946523989886,-1.1505327679679476,-0.4449483153701574,0.42634860699618377,0.04140425544891521,-0.08663560502466197
2829,CEN1626,driver,2015-2017,mode_0,0.17316030965052415,-0.023827090151407382,-0.3708254441072798,-0.30540024418621764,0.5284694929586143,-0.6504181477757995,0.10090538346852743
2834,CEN1634,driver,2015-2017,mode_0,-0.0036781685492341897,-0.2046428669045605,-0.7035944525684514,-0.09454134785958805,0.5170777310068729,-0.33580112678623225,-0.07148020976982918
2835,CEN1630,driver,2015-2017,mode_0,-0.5087437636157024,-0.08056250585292456,-0.32050446794031207,0.07604489495676343,0.47719358213628316,0.50398093186925,0.12517727821010374
2869,CEN1627,driver,2015-2017,mode_0,0.13468024083929656,0.10621819504967268,,0.41359509926762206,0.4458283936013719,-0.3838137866340339,0.24020013378777477
2870,CEN1628,driver,2015-2017,mode_0,-0.6012167220155826,-0.3630875775069507,-1.124740872842699,-0.190646974416988,0.4100298770072991,0.05885903676288959,0.030407378295364863
2871,CEN1631,driver,2015-2017,mode_0,-0.24337224269292662,1.1461488479720183,0.5758977910257383,0.3240753765451392,0.5098997436782926,0.029473552424147148,0.8058857769144647
2872,CEN1632,driver,2015-2017,mode_0,0.19240034405613793,0.1270515567744708,,0.0883804450831618,0.5098091169007771,-0.05370536715009745,0.11455389828500274
2873,CEN1633,driver,2015-2017,mode_0,-0.37517099694449907,-0.5347072667224229,0.9725151302582666,-0.7146862746982571,0.42729304552384584,-0.6686390039691192,-0.09621820896045435
2874,CEN1636,driver,2015-2017,mode_0,0.6253409802205078,2.0158173667538173,1.162797308488807,-0.1132164802185096,0.48244563766951915,0.358164841225647,0.4721023759265712
2875,CEN1637,driver,2015-2017,mode_0,,,,,0.3741444477002747,-0.09391384023125784,-0.022875463663238185
2931,CEN1629,driver,2015-2017,mode_0,-0.2081986367980623,-0.5310721203875494,-0.5107866461708526,-0.45115045186722136,0.3752777357873947,0.11021467536185088,-0.09490782990068007
2932,CEN1638,driver,2015-2017,mode_0,0.09060263161458385,0.33428359202144337,,0.311698592698103,0.38494055548315864,1.6405204791085621,-0.12178228662247538
3063,CEN1639,driver,2015-2017,mode_0,0.19240034405613793,0.7678766777492654,-0.5107866461708526,0.9660514822854455,0.41166562938173024,-0.36464464677760444,0.5368309235946004
3084,CEN1704,driver,2015-2017,mode_0,-0.39594490677442995,-0.11077754823076717,-0.6900670979640626,-0.3519300124877434,0.42663096037976983,0.5603311845062152,-0.14658988499846695
3085,CEN1702,driver,2015-2017,mode_0,-0.21239079145056658,-0.5002399025870021,0.4592028559203556,-0.761202298426237,0.45793678719721737,-0.6241191525447642,-0.1292937655817728
3086,CEN1701,driver,2015-2017,mode_0,0.5681675560057794,0.9662920330815465,-0.9331958805286293,0.23690293196902798,0.4218728014488669,-0.13671039093443269,-0.1905697965187377
3087,CEN1705,driver,2015-2017,mode_0,-0.08436269452767871,-0.35973063229142505,0.30697711333592326,0.0015642786978119123,0.48534931238652923,-0.0759322830648787,0.1835190638708662
3098,CEN1703,driver,2015-2017,mode_0,0.9539274163376652,0.2983586746125085,-0.5107866461708526,-0.4914505945245913,0.4365925219753648,1.244155095435123,0.14290230256991876
3101,CEN1709,driver,2015-2017,mode_0,-0.26135987912685793,-0.37289143029127053,0.3450335489820313,-0.15582867948873266,0.4779658987459384,-0.09100716633358234,-0.192756420494504
3117,CEN1707,driver,2015-2017,mode_0,0.5345467575542585,0.4274171717023337,1.2769666154271313,0.23730044388042706,0.446394767494243,1.209836997801653,0.1568410766138098
3118,CEN1710,driver,2015-2017,mode_0,-0.3854227040864484,-0.7823001759507214,1.2769666154271313,-0.3550310807362755,0.41459248903987145,-0.616308373458363,-0.18611428282735773
3119,CEN1706,driver,2015-2017,mode_0,0.09162965795555826,0.17617999453187613,,0.11630380389349566,0.4377515140100097,0.03140991390896451,0.3934688912128722
3141,CEN1711,driver,2015-2017,mode_0,0.5987608485752317,0.3235330537170602,0.7171218071728404,-0.5348792945775852,0.523750436183412,-0.5483883012780502,0.14771459021427644
3143,CEN1712,driver,2015-2017,mode_0,-0.3212824992627288,-0.38418162449361204,0.0,0.7578136748546732,0.4392577457237422,-0.3458573808585673,0.025266493755027916
3145,CEN1713,driver,2015-2017,mode_0,-0.215468224721114,-0.4201181870776723,0.1792804517932101,-0.0945825815802258,0.5524346571218576,-0.21787687713039228,-0.1333081927394468
3186,CEN1708,driver,2015-2017,mode_0,0.39927465276952867,0.40471878829361074,0.2553933230854263,0.7521052622838297,0.3201021507512295,0.8832858683180713,0.13029343361811646
3213,CEN1714,driver,2015-2017,mode_0,-0.172422563315022,-0.08931646615332789,0.5107866461708526,-0.22478621429793175,0.5594155484857476,0.7365346774825685,0.28807080193670476
3218,CEN1716,driver,2015-2017,mode_0,1.6384173075624098,2.1452857174726394,,1.3001031064363728,0.38392595320773465,1.191558503106783,0.996148591495687
3233,CEN1715,driver,2015-2017,mode_0,2.0483796502920995,1.951567581112173,,2.0288266556942993,0.43196758130435103,3.60416834254716,0.5736602162051992
3234,CEN1717,driver,2018-2026,mode_0,-0.3904315049973729,0.28962480776736194,,1.1489595306546494,0.43109791634537553,0.012186544057153428,0.08782454306728994
3235,CEP1701,passenger,2015-2017,mode_0,0.11544020643368276,0.3400391517573063,-0.7281235336101707,0.06390799047517515,0.54410917198602,-0.3276993097151045,-0.13195421630902165
3236,CEP1707,passenger,2015-2017,mode_0,-0.19240034405613793,0.04973439492301936,-0.11416930693832428,0.6589632582395026,0.48578938543214706,-0.45259006030202276,-0.19974584143329455
3260,CEN1718,driver,2015-2017,mode_0,0.2850918293190167,0.09044048888781016,0.4862575651291333,1.2942572481300703,0.4189702870914969,-0.19382751916951194,0.2062360339832035
3263,CEN1722,driver,2015-2017,mode_0,-0.16054059831736572,-0.08455056069527207,-0.5378413553796303,0.24344760208330737,0.5066329538794933,-0.21163459369677023,0.16145216309375793
3327,CEN1720,driver,2018-2026,mode_0,-0.4232807569235035,0.11403692262595118,0.21733688743931817,1.0121287603813887,0.4688589943956348,2.4981376308868732,0.03051468812560791
3328,CEN1721,driver,2015-2017,mode_0,0.1219233103241824,0.17092127215575337,-1.5078308574708383,0.9314185184782812,0.43306862201871105,-0.38480431241407864,0.019089367382776806
3329,CEN1719,driver,2015-2017,mode_0,-0.3801292786829443,-0.35989684743834677,1.0215732923417051,0.4880619709530276,0.5984392658592742,0.387682833364005,-0.12194348206562115
3330,CEN1723,driver,2015-2017,mode_0,-0.013616614760245626,-0.40685117759816647,0.5378413553796303,0.5317644817555073,0.5462383514236002,-0.13554119235440387,-0.09750805491408032
3369,CEP1712,passenger,2018-2026,mode_0,-0.7888414106301656,0.5041173083506064,-0.1792804517932101,-0.21548300955233576,0.5408467694839033,-0.11193243520150029,-0.026279361035162513
3370,CEP1713,passenger,2018-2026,mode_0,-0.38480068811227586,-0.02741075620891391,0.19280780639759892,2.088048252312985,0.589138282277364,0.09473187002317661,0.14501354648676162
3371,CEP1714,passenger,2018-2026,mode_0,-1.231362201959283,-0.18847914969619295,-1.317548679240298,0.34258557402150974,0.4375522573650364,-0.3293061406043425,0.02042841619554263
3372,CEP1715,passenger,2015-2017,mode_0,-0.03848006881122759,-0.7753923845830759,-0.5758977910257383,0.27130223802591164,0.5423715543206882,-0.7580749875318141,-0.14199761434317587
3379,CEN1724,driver,2015-2017,mode_0,0.23458548807351395,-0.3463889154237932,,-0.05736976259784188,0.519810142855053,0.32298405465430424,0.1582999304395058
3384,CEP1717,passenger,2018-2026,mode_0,-0.3270805848954345,0.9469144759632401,1.445245340783011,0.9690013602249724,1.380973752930793,0.8924730071645997,-0.100546858276654
3398,CEP1806,passenger,2018-2026,mode_0,-1.0582018923087586,-0.563741743256976,-0.5758977910257383,1.1298731418107828,0.5419310242488133,-0.5699815692827703,-0.05683302158971877
3399,CEP1807,passenger,2018-2026,mode_0,-0.38480068811227586,-0.26166449915238676,0.3315061943776425,0.5658075096216296,0.624660054487899,-0.6031293084899054,-0.11210620391273071
3400,CEN1801,driver,2018-2026,mode_0,-0.3895917011031124,-0.5510648156927576,,0.05735601802429596,0.3915929251713389,-0.4829344808034796,0.07013434060839681
3401,CEP1805,passenger,2018-2026,mode_0,-0.05772010321684138,-0.26336493708698866,0.5378413553796303,0.8662960852591093,0.6301555452474765,0.13919882676466663,-0.1471468028695646
3420,CEP1803,passenger,2018-2026,mode_0,-0.8658015482526208,-0.3489838852739373,0.6900670979640626,0.4046344281392414,0.4954682686023006,-0.30867412897467633,-0.21814804257189618
3421,CEN1802,driver,2018-2026,mode_0,-0.3160054752052764,0.6197779993969933,,1.1267995627093426,0.5175178548769798,0.33902132484861813,0.6476891721958996
4422,CEP1811,passenger,2018-2026,mode_0,-0.5772010321684138,-0.1129868377628477,0.28118521821067477,0.673446554608109,0.49618965400241094,-0.5298351883600889,-0.1377699338741017
4428,CEP1812,passenger,2018-2026,mode_0,0.05772010321684138,-0.3405053561159229,0.739125260047501,-0.6381446001631342,0.4979106401072677,-0.5594522833954485,-0.18078250930172696
4429,CEP1814,passenger,2018-2026,mode_0,-0.9235216514694621,0.5878618074232232,1.5213582120752274,1.0950679488014825,0.00872451516386771,1.205251360947923,-0.056017054359404045
4430,CEP1813,passenger,2018-2026,mode_0,-1.1544020643368276,0.7396964538556369,0.46046567000388483,-0.11233487874056419,0.5426471038270423,-0.6087425579224763,-0.13014162790708894
5431,CEP1815,passenger,2018-2026,mode_0,-0.846561513847007,-0.5491221242645608,-0.30697711333592326,-0.11120282371105651,0.547094799764326,-0.3002946625830486,0.10641598404717571
5432,CEP1810,passenger,2018-2026,mode_0,-0.25012044727297933,0.18445832304325574,-0.1031675805009939,0.7303875296810332,0.551336176304775,-0.04651131805232303,-0.14065099575912143
5438,CEP1808,passenger,2018-2026,mode_0,-0.9235216514694621,0.21018881581772317,-0.28118521821067477,0.9493212835662473,0.5240747833517198,-0.5520998733862115,-0.12920261557498186
6438,CEN1803,driver,2018-2026,mode_0,-0.11884165143682117,0.3400878831375449,0.9589877756538778,0.9903800489210269,0.4962429679584515,-0.3059761587648252,0.31475914748204464
6443,CEP1817,passenger,2018-2026,mode_0,-0.38480068811227586,-0.12320393938547987,0.8312911141111646,1.139718070603524,0.38083095047989585,1.988705581945697,-0.23544715334263205
6448,CEP1809,passenger,2018-2026,mode_0,-0.7118812730077104,0.765691021166148,1.7251677449101566,1.039694741720948,0.5243956712151003,-0.6176001528087585,-0.08104259101572406
6451,CEP1816,passenger,2018-2026,mode_0,-0.6156811009796415,-0.3912912419703556,-1.5594146477213355,0.07250454472398576,0.5076693111682692,-0.12951848070800437,-0.1277724071591243
6452,CEN1804,driver,2018-2026,mode_0,0.6349211353852552,-0.5069166106233468,0.5868995174630688,0.23534155306239368,0.542302517377947,0.17518463128833162,0.2236644814315314
6464,CEP1818,passenger,2018-2026,mode_0,-0.8658015482526208,0.7130616131513573,-0.41014469383691715,2.1927122719165184,0.6174534282302627,-0.2871229652042552,-0.06846471833401145
6509,CEN1806,driver,2018-2026,mode_0,-0.27957189215999145,-0.193054089558834,0.6520106623179546,0.6819094181719929,0.4899101065641533,-0.12995471576869605,-0.07041661662198632
6510,CEN1808,driver,2018-2026,mode_0,-0.5999244085141637,-0.39762091218158574,-0.7797073238606678,-0.07759186005966542,0.4090760951642105,-0.35905451700989377,0.09946297323274435
6511,CEN1805,driver,2018-2026,mode_0,-0.16244330493641454,-0.2521134545522235,0.9467232351330181,0.11127482326859967,0.5753674066514144,0.14115805620980842,0.7811563265028516
6512,CEN1807,driver,2018-2026,mode_0,-0.24790267366459343,-0.47132999419061467,0.9209313400077697,-0.16946092719563924,0.5119529145289937,-0.37868111528330317,-0.10614744601324264
6518,CEN1809,driver,2018-2026,mode_0,-0.1389133331022921,0.9296093163524991,-1.1898520176975849,-0.5463961325987522,0.40309821885960995,3.6259779651540733,0.7793743110104132
6574,CEN1810,driver,2018-2026,mode_0,-0.38686952295344434,-0.3272092267086451,,-0.3619330220189474,0.5293612763166834,-0.32460548779804815,3.5156005726725286
6582,CEN1811,driver,2018-2026,mode_0,-0.29319273253705097,-0.5126979421176391,0.8448184687155535,0.7410798491226214,0.5120586752682498,0.31718185950598377,-0.2220016823347252
6583,CEN1812,driver,2018-2026,mode_0,-0.4058708207083591,-0.43795863416191577,-0.5243140007752414,-0.12207363699546891,0.49476381507048717,0.21709971674718648,-0.20246875996602565
6584,CEN1814,driver,2018-2026,mode_0,0.21929509806566144,0.4820778646427679,-1.0486280015504827,-0.3418823862437063,0.33776055158137913,2.269001876054821,2.2485392356250156
6585,CEP1819,passenger,2018-2026,mode_0,-0.5579609977628001,0.3549474455147326,-0.6520106623179546,0.10509668662405001,0.39989096065363783,3.492722011033715,-0.10557876042469094
6586,CEP1820,passenger,2018-2026,mode_0,0.17316030965052415,2.7064083867431656,0.0380564356461081,0.6783344403334997,0.2898884461978544,6.219330798728261,0.250626692484514
6604,CEP1827,passenger,2018-2026,mode_0,-1.1544020643368276,0.6740374734326141,-0.3966173392325283,0.48028825342155185,0.43020010896259087,-0.28095170421270155,-0.13942905776713332
6618,CEP1823,passenger,2018-2026,mode_0,-0.5387209633571862,0.945055019138553,0.16575309718882125,0.5218133071225468,0.4994886393337767,0.08079098648900397,0.028690885587665943
6620,CEP1821,passenger,2018-2026,mode_0,-0.654161169790869,0.460642698608148,1.7767515351606535,1.1385244839002056,0.5748093914202462,0.3916671305626686,0.2411872011308917
6624,CEP1824,passenger,2018-2026,mode_0,-0.03848006881122759,1.7969332995689313,0.6900670979640626,0.9110071753912612,0.47464145560052196,1.3963009344932171,0.16362038823668204
6625,CEP1825,passenger,2018-2026,mode_0,-0.8080814450357794,0.8715058968357129,-0.1792804517932101,-0.07085462819746685,0.43658000888591963,1.1168102541331824,-0.10840089036554353
6631,CEP1826,passenger,2018-2026,mode_0,-0.38480068811227586,1.1398775116962792,0.7023316384849223,-0.02827324791534003,0.435164514670355,1.7496721099172108,-0.26863539286181365
6632,CEN1813,driver,2018-2026,mode_0,0.8131956440033024,0.1098427975094328,-1.5323599385125577,-0.11007417824933985,0.46205239259639913,2.5251861217035065,0.3924945779755711
6659,CEP1901,passenger,2018-2026,mode_0,-0.4232807569235035,-0.023427615033304053,1.8799191156616475,-0.34884948137274385,0.5562416705514096,0.5830301909938719,0.2554072890878467
6674,CEN1901,driver,2018-2026,mode_0,-0.25488112629606735,-0.42267747679101314,0.5378413553796303,-0.13494777178157943,0.38225191326045554,0.6167842219630415,-0.010645562512726942
6675,CEP1902,passenger,2018-2026,mode_0,0.0,-0.13200950316780982,0.40761906566985867,1.0230399521270839,0.6068854008527678,0.0693712981702252,-0.1299846029732526
6697,CEN1902,driver,2018-2026,mode_0,-0.015509442632530868,-0.0819310327758218,-0.4862575651291333,-0.05471801900776001,0.4018962096220702,-0.3592331407472091,0.23397010152179082
6698,CEN1903,driver,2018-2026,mode_0,0.31408651439908647,0.039059516142071406,0.7797073238606678,-0.38957153926825866,0.4216960306146878,0.5122568419826212,-0.03019591406048494
6776,CEP1903,passenger,2018-2026,mode_0,-0.4040407225178897,0.33965206537093257,0.3966173392325283,-0.06667296734343785,0.48104044310762134,-0.25517056402185334,-0.043113094105650125
6836,CEN1904,driver,2018-2026,mode_0,-0.05387207175274859,0.39525910716785306,0.5243140007752414,-0.15768327404155938,0.4455600185937051,0.18595686046589513,0.5216434225297983
6844,CEN1905,driver,2018-2026,mode_0,-0.4199002606509762,-0.7579180204543011,-0.9479860492165475,-0.06307330961662373,0.4018107192931758,0.10115682376583343,-0.11579985885122031
6893,CEN1906,driver,2018-2026,mode_0,0.07341496263836292,-0.23672025717896247,-1.6871113092640484,-0.5667062918165073,0.46151519294013826,1.3758254005449924,0.540394383494047
6901,CEN1907,driver,2018-2026,mode_0,-0.278750799376937,-0.4540949271344248,1.0486280015504827,0.3110020114511177,0.3926952256734818,0.4676941161642204,-0.09805218288491216
6911,CEP1904,passenger,2018-2026,mode_0,-0.03848006881122759,-0.5785684376339807,-0.13996120206357274,0.1879747202689693,0.5758991528170943,0.749982146085633,-0.15473540287150853
6934,CEP1905,passenger,2018-2026,mode_0,-5.714290218467297,0.15547680796414262,0.1915449923140697,0.3696890756324729,0.41705871296695757,0.01820215373338263,0.19400811325913375
6988,CEN1908,driver,2018-2026,mode_0,0.8993075474793667,0.9471946181287972,0.7293863476937,-0.10183666272327364,0.4485199130457221,0.014323858967288244,0.22939885320692865
7009,CEN1910,driver,2018-2026,mode_0,-0.556368089983756,-0.7045799832879425,-0.2701834917733444,0.019415905109212317,0.41564255973422415,1.2517725410524068,-0.0069350960718618515
7010,CEN1911,driver,2018-2026,mode_0,-0.5523000821461099,-0.7440425724010025,-0.3708254441072798,0.15622307900419016,0.33034878429796927,0.8945141552876832,-0.144456066274241
7118,CEN2002,driver,2018-2026,mode_0,-0.4177959076387657,-0.18771760124884607,-0.7171218071728404,-0.6295029238492802,0.35587855979693883,-0.8194366531292578,0.3336509083612952
7119,CEN2003,driver,2018-2026,mode_0,-0.18294531887569865,-0.5556007283040759,0.30697711333592326,0.16150949176980342,0.5850274025512104,-0.23828443377836478,0.6202260902555035
7138,CEN1909,driver,2018-2026,mode_0,0.05132258179013832,-0.2764902203142516,0.5243140007752414,-0.03473905060970656,0.4834917434660471,-0.20885912605784035,0.41262596199376905
7139,CEN2001,driver,2018-2026,mode_0,0.7007202606891711,-0.36970676328421276,0.5243140007752414,0.17455213087572466,0.3981746044759394,0.06295403170525998,0.07146548419104369
7168,CEN2005,driver,2018-2026,mode_0,-0.14887720934864798,-0.23704452776145457,0.5758977910257383,0.7400647562621272,0.33639268670941147,2.641769844418068,-0.00847590261771837
7171,CEN2004,driver,2018-2026,mode_0,-0.2893433007283436,-0.2051736357340814,-1.7877532615979839,0.3267789550334645,0.48912967023255094,0.12764835446698533,0.12953234792549945
7182,CEN2006,driver,2018-2026,mode_0,0.5541247363141604,0.169799249881483,0.23086424204370704,-0.15038806548025577,0.03993754796534764,-0.06152036381144625,0.029755629189120364
7202,CEN2007,driver,2018-2026,mode_0,-0.4791128742518437,-0.47687904380917745,-0.8177637595067757,-0.43761409726799017,0.5968317776249785,-0.16416317327574234,0.04415754676891792
7253,CEN2009,driver,2018-2026,mode_0,-0.23461784900748223,-0.24541665306062196,-0.5501058959004899,0.11790905055599045,0.5453664751090103,-0.09786191519625953,1.3817541637216595
7254,CEN2008,driver,2018-2026,mode_0,-0.4024126776986181,0.22139007985904122,-0.7932346784650566,0.217170617353724,0.5172960981224354,0.4404654477913663,0.10560955841776908
7305,CEN2101,driver,2018-2026,mode_0,-0.29956129575765006,0.18765688209476974,0.20507234691845858,0.6097891239868782,0.637691673375986,0.12908596699417432,0.4725346501865205
7328,CEN2102,driver,2018-2026,mode_0,-0.4085425042685181,-0.5273508560282723,0.47273021052474445,-0.09884655042195728,0.5701276454879317,2.6610490063597956,0.0012687640479011678
7331,CEN2103,driver,2018-2026,mode_0,-0.3619765578236634,-0.5435530233504021,0.9454604210494889,-0.525994542351152,0.6924761534048899,-0.40718324591608357,0.0272191973144588
7376,CEP2101,passenger,2018-2026,mode_0,-0.8273214794413931,-0.5168924530473543,0.0,-0.14190471793403048,0.6603802234866857,-0.41013514482312896,-0.247197669512539
7394,CEP2102,passenger,2018-2026,mode_0,-1.5392027524491034,-0.270645207309737,0.141224016147102,-0.1395789167476315,0.5081608601711695,-0.7472720068149811,-0.22620758105774227
7395,CEP2103,passenger,2018-2026,mode_0,-0.19240034405613793,0.8669841108076987,0.7674427833398081,1.5119388768452249,0.6187975483992566,0.7961873662190448,-0.24174253615055796
7417,CEN2105,driver,2018-2026,mode_0,-0.240356411361386,-0.46236690401547803,0.9086667994869101,0.47129721993049734,0.3519611821658705,1.6997331946124046,-0.16297313285088996
7419,CEN2104,driver,2018-2026,mode_0,-0.4575467289850369,-0.45641897261589043,-0.20380953283492934,0.2295720924346532,0.5174611365732942,0.16498387654778754,-0.09156194162263652
7451,CEN2106,driver,2018-2026,mode_0,-0.30073281600613483,-0.4043374764000028,0.5378413553796303,-0.2182410609826345,0.3824927621785067,-0.19427822803040923,4.228358092968643
7456,CEN2107,driver,2018-2026,mode_0,0.43242656198385454,0.2618681911979313,0.5758977910257383,0.23339350260232553,0.5405682743749621,0.20472738905557708,0.3074716523218396
7492,CEN2108,driver,2018-2026,mode_0,-0.620880332405221,-0.6884349534665217,-0.8693475497572727,-0.7736922889758584,0.6659669674904947,0.6548309375598128,-0.21994516504678194
7530,CEN2201,driver,2018-2026,mode_0,0.15923043395934058,0.054876928266480586,-0.8693475497572727,-0.024825700129592794,0.5352343575315569,-0.32895787318401476,0.42299320744075286
7531,CEN2202,driver,2018-2026,mode_0,-0.2837779794341927,-0.545805419989481,0.19028217823054044,-0.2558071254866246,0.3047132042443672,0.48950064823344547,0.04962383496244953
7533,CEN2203,driver,2018-2026,mode_0,0.07328874994597963,0.27079991563078804,1.2253828251766345,0.5020709542574414,0.5363717001724085,1.5501968618390531,0.045595710649243296
7534,CEN2204,driver,2018-2026,mode_0,-0.06092995259686559,1.2219325084577404,0.6139542266718465,0.47477553355314994,0.5260324146345261,-0.2664866940082293,1.1738302818497752
7535,CEN2205,driver,2018-2026,mode_0,-0.09045823152927088,-0.39559225294851136,-0.08964022589660504,0.23641175751094476,0.46851358694920014,-0.15133035892860125,-0.08361030147304999
7555,CEP2201,passenger,2018-2026,mode_0,-0.09620017202806896,-0.4400013778186332,0.1522257425844324,0.5472903069805086,0.6198037742141037,-0.34452218739408147,-0.04572880762255104
7616,CEP2202,passenger,2018-2026,mode_0,0.0,1.1148124566470592,1.035100646946094,0.3856882785196298,0.5640327545586014,1.0932217559056792,-0.22989091752585963
7690,CEN2206,driver,2018-2026,mode_0,-0.19103739992641944,-0.6668789743561061,-0.3830899846281394,0.5492976762801853,0.5135340543311393,-0.2487481159632554,-0.12436694325599851
7739,CEN2207,driver,2018-2026,mode_0,0.20782946183816614,-0.1031053692641883,1.2782294295106607,0.25576605121955986,0.3779788439167777,-0.2569728087365498,0.04393779829028358
7742,CEN2208,driver,2018-2026,mode_0,-0.12449600708857296,-0.3585283205154495,0.7035944525684514,-0.4024045997873044,0.4652895610736438,0.9228435005483857,0.033054216336882894
7744,CEN2209,driver,2018-2026,mode_0,-0.41196888838292606,-0.4946392013917158,-0.1522257425844324,0.28875251290829507,0.34772978442568275,0.47385180215102646,-0.1765542681068468
7745,CEN2210,driver,2018-2026,mode_0,-0.44729644677067226,-0.48105942815558866,0.11543212102185352,0.34842407684002163,0.48425865966316917,0.03211737925507349,-0.12534040595023124
7805,CEN2301,driver,2018-2026,mode_0,-0.36441005760581846,-0.68596474413373,-0.23086424204370704,0.06706398386669989,0.4719238608587841,2.314344978667777,-0.0696763493688259
7961,CEP2301,passenger,2018-2026,mode_0,-0.7696013762245517,-0.5326931188310261,-1.0621553561548716,0.44997037055708944,0.3454522376695106,1.074806924999493,-0.34960473045416357
7984,CEN2302,driver,2018-2026,mode_0,-0.1583579863321774,-0.5608455164760814,-0.26892067768981515,-0.20042360997593042,0.47089864795730196,-0.3645404544939451,-0.0515599065756191
8007,CEN2305,driver,2018-2026,mode_0,-0.18515876853539062,-0.47775136453982725,0.3830899846281394,0.058954525277995225,0.18979959974434543,-0.2237048374073862,0.04687157797973753
8008,CEN2306,driver,2018-2026,mode_0,-0.34997862722852197,-0.5915171974328793,-0.4862575651291333,-0.21006991126654617,0.16631972034690326,-0.3741864824972264,0.15569618393283027
8009,CEN2303,driver,2018-2026,mode_0,0.23871161884534714,0.24966562770368073,0.4482011294830252,0.2367034713587403,0.1893599961183306,0.31795073297268645,0.33355090247171004
8011,CEN2304,driver,2018-2026,mode_0,-0.04485882996078474,-0.3859029637343898,1.086684437196591,-0.24421935327526742,0.13928723015844818,0.4503596883844427,-0.16352377297994344
8034,CEN2307,driver,2018-2026,mode_0,-0.35295166859218685,-0.6946210374241981,0.3315061943776425,0.36673909139056404,0.13666658833903475,0.44486083752023536,-0.008374909323391175
8039,CEN2308,driver,2018-2026,mode_0,-0.325797044395389,0.32948937936684713,0.5243140007752414,0.2881795530964364,0.11657896587173427,0.6252572891050349,0.09020909953162685
8057,CEP2302,passenger,2018-2026,mode_0,0.11544020643368276,-0.49759731885614916,-1.1124763323218394,0.10886671409449815,0.07056931901821584,0.5543773925339155,0.01746887541285723
8228,CEN2401,driver,2018-2026,mode_0,0.18310655594809422,0.1570715537012231,0.06258551668782736,1.2693259138148503,0.21091459435285206,0.11971943758561387,0.22549654155373183
8229,CEN2402,driver,2018-2026,,1.8720691517835384,1.2029392083348462,1.4833017764291192,0.9311543159287698,,,0.12394745340358791
8230,CEN2403,driver,2018-2026,mode_0,0.3114533706070192,0.15546206208361707,0.2553933230854263,0.46207616371903093,0.257642198200075,5.556352447161243,0.02254103036431219
8232,CEP2401,passenger,2018-2026,mode_0,-0.46176082573473104,0.87327038534315,1.162797308488807,0.6191538604062847,0.16758860970066752,0.08906996782572404,-0.10126312476515419
8233,CEP2402,passenger,2018-2026,mode_0,-1.1544020643368276,1.178472935274234,0.30697711333592326,0.21012129396377047,0.17455764796990908,4.341084887583607,-0.14866415501702926
8281,CEN2404,driver,2018-2026,mode_0,-0.37287700152648395,-0.39704135794189394,1.0486280015504827,0.2146495140818011,0.3537731456516489,-0.18095613952523976,0.011604398739255464
8353,CEN2405,driver,2018-2026,mode_0,-0.528887672578938,-0.6448867386907722,0.20507234691845858,-0.4441250220274002,0.5426954703624833,-0.2963594905902006,-0.1399821312848737
8369,CEN2406,driver,2018-2026,mode_0,-0.39582553844908047,-0.5682797352637583,0.1792804517932101,-1.0083206917289265,0.5140938604667924,-0.5696290143542382,-0.1506451547141412
8371,CEP2403,passenger,2018-2026,mode_0,-0.38480068811227586,-0.3430945514733012,-0.30697711333592326,0.04771999858824416,0.49383695585703197,-0.38940761121551065,-0.2804475629952264
8373,CEP2404,passenger,2018-2026,mode_0,-0.2886005160842069,-0.13861675520116634,-0.013527354604388864,-0.26395781779596705,0.546998280443554,-0.5668220395067478,-0.1932253939952628
8427,CEN2407,driver,2018-2026,mode_0,-0.1836056537101425,-0.6439053943438421,0.42114642027424753,-0.5287148227797949,0.4434053730703332,-0.5548752086562528,-0.10859837127905031
8606,CEN2501,driver,2018-2026,mode_0,-0.4130377981999575,-0.5643831881802065,-0.5758977910257383,0.6348900619019224,0.4431710299177867,0.012263170738715764,0.03931996614199132
8607,CEN2502,driver,2018-2026,mode_0,0.00040237156549399744,0.21992956422938117,-0.11543212102185352,0.38296815754455976,0.4185509873487566,0.43284115748956586,-0.20941631100927058
8608,CEN2503,driver,2018-2026,mode_0,-0.4218625151317969,-0.5927277651097995,2.2469561175183395,-0.2840598362684323,0.42295802875475397,-0.7847144155845829,-0.17227423970755162
8629,CEP2502,passenger,2018-2026,mode_0,-1.1736420987424414,-0.4627770462132544,0.30697711333592326,-0.0667518126121584,0.37965765095727433,-0.1041896842615779,-0.34306018587610937
8630,CEP2501,passenger,2018-2026,mode_0,-0.2693604816785931,-0.48234193324367597,0.0761128712922162,-0.17904553735887135,0.3983126310043838,0.1717719498467779,-0.1657888340826985
