cluster_id,cluster_n,dimension,category,cluster_count,cluster_share,overall_count,overall_share,enrichment_ratio
0,392,make_model_family,Cadillac CTS,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Honda Civic 4 door,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lexus RX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissa Altima,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Mustang,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi Q7,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Santa Fe Sport,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chevrolet Camaro,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Lincoln MKX,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Dodge Challenger,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda CX 3,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Cadillac XT5,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Buick Envision,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mercedes Benz C 300,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW i3,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volvo S90,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Genesis G90,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW 330i,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Buick LaCrosse,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Kia Cadenza,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chevrolet Impala,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW 540i,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Alfa Romeo Giulia,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Ioniq Hybrid,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW X3,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mistubishi Outlander,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Kona,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Kia Niro Plug In Hybrid,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Toyota C HR,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Subaru Ascent,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Nissan Kicks,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ram 1500 Crew cab,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volvo XC40,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW X5,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Ranger,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Ranger crew cab,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Hyundai Nexo,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Audi e tron,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Volkswagen Arteon,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Mazda CX 30,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Kia Seltos,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,BMW 2 Series Gran Coupe,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Chevrolet Blazer,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Genesis GV80,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
0,392,make_model_family,Ford Mustang Mach E,1,0.002551020408163265,1,0.002512562814070352,1.0153061224489794
